day of year,month,year,crime
183,Jul,2017,motor vehicle theft
183,Jul,2017,theft/other
183,Jul,2017,motor vehicle theft
183,Jul,2017,theft/other
183,Jul,2017,theft f/auto
183,Jul,2017,robbery
183,Jul,2017,theft/other
183,Jul,2017,theft/other
183,Jul,2017,theft f/auto
183,Jul,2017,theft/other
183,Jul,2017,motor vehicle theft
183,Jul,2017,theft/other
183,Jul,2017,motor vehicle theft
183,Jul,2017,theft/other
183,Jul,2017,theft/other
183,Jul,2017,theft/other
183,Jul,2017,theft f/auto
183,Jul,2017,theft/other
183,Jul,2017,theft/other
183,Jul,2017,theft/other
183,Jul,2017,theft f/auto
183,Jul,2017,burglary
183,Jul,2017,robbery
183,Jul,2017,theft f/auto
183,Jul,2017,theft f/auto
183,Jul,2017,burglary
183,Jul,2017,robbery
183,Jul,2017,theft/other
183,Jul,2017,motor vehicle theft
183,Jul,2017,theft f/auto
183,Jul,2017,theft/other
183,Jul,2017,theft/other
183,Jul,2017,theft/other
183,Jul,2017,theft/other
183,Jul,2017,theft/other
183,Jul,2017,theft f/auto
183,Jul,2017,theft/other
183,Jul,2017,theft f/auto
183,Jul,2017,theft f/auto
183,Jul,2017,theft/other
183,Jul,2017,robbery
183,Jul,2017,theft f/auto
183,Jul,2017,theft/other
183,Jul,2017,robbery
183,Jul,2017,theft/other
183,Jul,2017,assault w/dangerous weapon
183,Jul,2017,theft/other
183,Jul,2017,theft/other
183,Jul,2017,theft/other
183,Jul,2017,theft/other
183,Jul,2017,theft f/auto
183,Jul,2017,theft/other
183,Jul,2017,assault w/dangerous weapon
183,Jul,2017,theft f/auto
183,Jul,2017,theft f/auto
183,Jul,2017,theft f/auto
183,Jul,2017,theft f/auto
183,Jul,2017,theft/other
183,Jul,2017,theft/other
183,Jul,2017,motor vehicle theft
183,Jul,2017,motor vehicle theft
183,Jul,2017,theft/other
183,Jul,2017,theft/other
183,Jul,2017,theft/other
183,Jul,2017,theft/other
183,Jul,2017,theft/other
183,Jul,2017,theft/other
183,Jul,2017,theft f/auto
183,Jul,2017,theft f/auto
183,Jul,2017,theft f/auto
183,Jul,2017,theft f/auto
183,Jul,2017,assault w/dangerous weapon
183,Jul,2017,theft/other
183,Jul,2017,theft f/auto
183,Jul,2017,theft f/auto
183,Jul,2017,theft f/auto
183,Jul,2017,motor vehicle theft
183,Jul,2017,theft f/auto
183,Jul,2017,theft/other
183,Jul,2017,theft f/auto
183,Jul,2017,theft f/auto
183,Jul,2017,theft/other
183,Jul,2017,theft f/auto
183,Jul,2017,theft/other
183,Jul,2017,theft/other
183,Jul,2017,theft/other
183,Jul,2017,theft/other
183,Jul,2017,theft/other
183,Jul,2017,theft/other
183,Jul,2017,theft f/auto
183,Jul,2017,theft/other
183,Jul,2017,theft/other
183,Jul,2017,theft/other
183,Jul,2017,theft/other
183,Jul,2017,theft/other
183,Jul,2017,theft f/auto
183,Jul,2017,theft/other
183,Jul,2017,assault w/dangerous weapon
183,Jul,2017,motor vehicle theft
183,Jul,2017,motor vehicle theft
183,Jul,2017,theft/other
183,Jul,2017,theft/other
183,Jul,2017,theft f/auto
183,Jul,2017,theft/other
183,Jul,2017,robbery
183,Jul,2017,theft/other
183,Jul,2017,burglary
183,Jul,2017,theft f/auto
183,Jul,2017,motor vehicle theft
183,Jul,2017,theft f/auto
183,Jul,2017,assault w/dangerous weapon
183,Jul,2017,motor vehicle theft
183,Jul,2017,motor vehicle theft
183,Jul,2017,burglary
183,Jul,2017,assault w/dangerous weapon
183,Jul,2017,theft f/auto
183,Jul,2017,theft f/auto
183,Jul,2017,theft f/auto
183,Jul,2017,theft f/auto
183,Jul,2017,theft/other
183,Jul,2017,theft/other
183,Jul,2017,theft/other
183,Jul,2017,burglary
183,Jul,2017,theft f/auto
183,Jul,2017,theft/other
183,Jul,2017,theft/other
183,Jul,2017,theft f/auto
183,Jul,2017,theft f/auto
183,Jul,2017,theft f/auto
183,Jul,2017,motor vehicle theft
183,Jul,2017,theft/other
183,Jul,2017,robbery
183,Jul,2017,theft f/auto
183,Jul,2017,theft/other
183,Jul,2017,theft/other
183,Jul,2017,theft/other
183,Jul,2017,robbery
183,Jul,2017,theft/other
183,Jul,2017,theft/other
183,Jul,2017,theft f/auto
183,Jul,2017,theft f/auto
183,Jul,2017,motor vehicle theft
183,Jul,2017,theft/other
183,Jul,2017,theft/other
183,Jul,2017,theft/other
183,Jul,2017,robbery
183,Jul,2017,theft/other
183,Jul,2017,sex abuse
183,Jul,2017,robbery
183,Jul,2017,assault w/dangerous weapon
183,Jul,2017,theft/other
183,Jul,2017,theft/other
183,Jul,2017,theft f/auto
183,Jul,2017,theft/other
183,Jul,2017,theft f/auto
183,Jul,2017,motor vehicle theft
183,Jul,2017,theft f/auto
183,Jul,2017,theft/other
183,Jul,2017,theft f/auto
183,Jul,2017,theft/other
183,Jul,2017,motor vehicle theft
183,Jul,2017,assault w/dangerous weapon
183,Jul,2017,theft/other
183,Jul,2017,theft/other
183,Jul,2017,robbery
183,Jul,2017,theft/other
183,Jul,2017,theft/other
183,Jul,2017,theft/other
183,Jul,2017,theft/other
183,Jul,2017,theft/other
183,Jul,2017,theft/other
183,Jul,2017,assault w/dangerous weapon
183,Jul,2017,theft f/auto
183,Jul,2017,assault w/dangerous weapon
183,Jul,2017,burglary
183,Jul,2017,theft/other
183,Jul,2017,theft f/auto
183,Jul,2017,motor vehicle theft
183,Jul,2017,theft f/auto
183,Jul,2017,theft f/auto
183,Jul,2017,theft/other
183,Jul,2017,theft f/auto
183,Jul,2017,burglary
183,Jul,2017,burglary
183,Jul,2017,theft f/auto
183,Jul,2017,motor vehicle theft
183,Jul,2017,theft f/auto
183,Jul,2017,theft/other
183,Jul,2017,assault w/dangerous weapon
183,Jul,2017,theft/other
183,Jul,2017,theft/other
183,Jul,2017,theft f/auto
183,Jul,2017,theft f/auto
183,Jul,2017,burglary
183,Jul,2017,motor vehicle theft
183,Jul,2017,theft/other
183,Jul,2017,theft f/auto
183,Jul,2017,assault w/dangerous weapon
183,Jul,2017,theft/other
183,Jul,2017,theft/other
183,Jul,2017,theft f/auto
183,Jul,2017,assault w/dangerous weapon
183,Jul,2017,theft/other
183,Jul,2017,theft/other
183,Jul,2017,theft f/auto
183,Jul,2017,theft/other
183,Jul,2017,theft f/auto
183,Jul,2017,theft f/auto
183,Jul,2017,theft/other
183,Jul,2017,theft/other
183,Jul,2017,theft/other
183,Jul,2017,theft/other
183,Jul,2017,theft/other
183,Jul,2017,theft/other
183,Jul,2017,theft/other
183,Jul,2017,theft f/auto
183,Jul,2017,theft/other
183,Jul,2017,assault w/dangerous weapon
183,Jul,2017,theft f/auto
183,Jul,2017,theft f/auto
183,Jul,2017,motor vehicle theft
183,Jul,2017,motor vehicle theft
183,Jul,2017,theft/other
183,Jul,2017,theft f/auto
183,Jul,2017,theft/other
183,Jul,2017,motor vehicle theft
183,Jul,2017,theft f/auto
183,Jul,2017,theft f/auto
183,Jul,2017,robbery
183,Jul,2017,theft f/auto
183,Jul,2017,robbery
183,Jul,2017,motor vehicle theft
183,Jul,2017,theft/other
183,Jul,2017,robbery
183,Jul,2017,theft/other
183,Jul,2017,theft f/auto
183,Jul,2017,theft/other
183,Jul,2017,robbery
183,Jul,2017,robbery
183,Jul,2017,assault w/dangerous weapon
183,Jul,2017,theft/other
183,Jul,2017,robbery
183,Jul,2017,assault w/dangerous weapon
183,Jul,2017,theft f/auto
183,Jul,2017,theft/other
183,Jul,2017,theft f/auto
183,Jul,2017,theft f/auto
183,Jul,2017,motor vehicle theft
183,Jul,2017,theft f/auto
